"id";"code";"description";"goods_catalog_id";"warehouse_id";"trademark";"model";"type";"color";"series";"state_of_conservation";"date_acquired";"value";"observations";"is_active";"created_at";"updated_at"
543;"73059285";EQUIPO DE ANALISIS DE FONETICA Y ACUSTICA FORENSE;4210;25;;;;blue;#a8d877;A;"2021-06-25";457.8;MED;0;"2023-05-27 02:41:07";"2023-10-12 02:41:07"
544;"51891112";RECEPTOR OPTICO;4638;16;;;;black;#8c26d2;B;"2019-05-25";425.4;MED;1;"2023-03-18 02:41:07";"2023-10-16 02:41:07"
545;"44538997";TIMBAL;531;11;;;;gray;#24ee69;A;"2023-07-18";476.4;MED;1;"2023-08-15 02:41:07";"2023-10-10 02:41:07"
546;"29899122";MAQUINA PLEGADORA;3210;23;;;;lime;#18f9e4;A;"2019-07-09";148.3;MED;1;"2023-05-13 02:41:07";"2023-10-19 02:41:07"
547;"50469652";ESTACION DE INCLUSION INTEGRADA;1113;7;;;;white;#da3492;C;"2019-12-13";277.7;MED;1;"2023-05-10 02:41:07";"2023-10-13 02:41:07"
548;"11001444";ESTUFA ESTERILIZADA;1125;2;;;;olive;#412dc9;B;"2021-08-28";59.4;MED;0;"2023-08-17 02:41:07";"2023-10-10 02:41:07"
549;"89015399";HOMOGENIZADOR ULTRASONICO;1173;23;;;;blue;#30b0bf;A;"2020-04-22";409.1;MED;0;"2022-11-14 02:41:07";"2023-10-15 02:41:07"
550;"75636640";MOTONAVE DE PASAJEROS;3444;19;;;;white;#16b3b7;B;"2022-10-20";323.6;MED;1;"2022-10-02 02:41:07";"2023-10-12 02:41:07"
551;"55772084";MAQUINA REENCAUCHADORA DE LLANTAS;3219;5;;;;white;#80bddd;A;"2021-05-14";16.7;MED;0;"2022-10-30 02:41:07";"2023-10-10 02:41:07"
552;"32076059";TRACTOR AGRICOLA;2875;16;;;;olive;#a2f688;B;"2022-09-26";47.4;MED;1;"2023-09-10 02:41:07";"2023-10-09 02:41:07"
553;"75675622";RESPIRADOR COMPUTARIZADO;1411;19;;;;lime;#2ebf46;A;"2022-02-18";27.6;MED;1;"2023-03-23 02:41:07";"2023-10-18 02:41:07"
554;"43207495";UNIDAD DENTAL;1520;11;;;;fuchsia;#bb7ea7;C;"2023-03-07";100.6;MED;0;"2023-07-05 02:41:07";"2023-10-10 02:41:07"
555;"19408160";BILIRRUBINOMETRO;1813;18;;;;green;#2f0b88;C;"2022-05-10";162.2;MED;0;"2023-05-15 02:41:07";"2023-10-16 02:41:07"
556;"78533498";PRISMOPIOMETRO;2194;10;;;;green;#9331d5;A;"2021-08-20";160.2;MED;0;"2022-09-24 02:41:07";"2023-10-19 02:41:07"
557;"75300531";PROCESADOR COMPRESOR LIMITADOR;4593;8;;;;green;#2a69c8;A;"2023-04-19";155.8;MED;1;"2023-06-04 02:41:07";"2023-10-17 02:41:07"
558;"31476940";CALENTADOR PARA NEBULIZADOR;820;16;;;;purple;#ccd907;A;"2021-07-08";167.7;MED;1;"2023-05-27 02:41:07";"2023-10-13 02:41:07"
559;"61824973";PROBADOR DE TARJETAS DE CIRCUITOS ELECTRONICOS;2201;30;;;;yellow;#f494ba;B;"2021-03-13";163.0;MED;1;"2022-11-16 02:41:07";"2023-10-11 02:41:07"
560;"11285118";CALCULADORA CIENTIFICA;3632;15;;;;maroon;#82dc3b;A;"2021-12-02";157.2;MED;1;"2023-01-18 02:41:07";"2023-10-08 02:41:07"
561;"15312455";MESA PLEGABLE DE MADERA;3864;3;;;;gray;#3913c5;B;"2022-04-10";332.3;MED;1;"2022-11-13 02:41:07";"2023-10-13 02:41:07"
562;"25725251";MICROAPLICADOR DE GOTAS;2105;7;;;;green;#5ebe16;A;"2020-09-17";21.2;MED;0;"2022-11-08 02:41:07";"2023-10-19 02:41:07"
563;"35355938";EQUIPO DE VIDEO FOTOGRAFIA;1041;10;;;;teal;#ff3a50;A;"2020-04-29";270.3;MED;0;"2023-07-24 02:41:07";"2023-10-08 02:41:07"
564;"46817329";COCHE METALICO PARA TRANSPORTE EN GENERAL;1596;29;;;;yellow;#84d9b5;B;"2021-09-02";202.4;MED;1;"2023-02-06 02:41:07";"2023-10-18 02:41:07"
565;"69478620";ELECTROCOCLEOGRAFO;937;30;;;;fuchsia;#7f9d74;C;"2022-05-06";453.2;MED;1;"2023-06-30 02:41:07";"2023-10-14 02:41:07"
566;"21061491";ENTRENADOR PARA AUTOEXAMINACION DE MAMAS;950;16;;;;white;#ae6aa2;A;"2023-07-03";71.2;MED;0;"2022-10-09 02:41:07";"2023-10-10 02:41:07"
567;"63248908";TIJERAS ELECTRICAS PARA PODA;2743;28;;;;yellow;#ee0501;B;"2021-09-26";173.1;MED;0;"2023-01-27 02:41:07";"2023-10-19 02:41:07"
568;"58550121";EQUIPO DE PERDIDAS DE CARGA EN TUBERIAS;2518;13;;;;green;#f0b671;A;"2022-03-21";303.3;MED;1;"2023-02-18 02:41:07";"2023-10-15 02:41:07"
569;"51207360";PERFORADORA INDUSTRIAL;2638;19;;;;lime;#457210;B;"2020-01-02";162.1;MED;0;"2023-02-15 02:41:07";"2023-10-18 02:41:07"
570;"11236528";ESTANTE ARCHIVADOR DE MELAMINA;3823;4;;;;lime;#9a7f6e;A;"2021-10-25";406.7;MED;0;"2022-12-29 02:41:07";"2023-10-11 02:41:08"
571;"67053439";EQUIPO DE SONIDO;4404;22;;;;teal;#d3ec62;A;"2023-10-03";231.1;MED;0;"2023-07-10 02:41:08";"2023-10-19 02:41:08"
572;"37252595";MAQUINA SELLADORA DE MATERIAL PLASTICO;3227;28;;;;yellow;#84d62c;C;"2020-07-07";56.2;MED;0;"2023-08-30 02:41:08";"2023-10-19 02:41:08"
573;"25392252";GUITARRON;474;12;;;;white;#83127d;A;"2022-06-15";471.3;MED;1;"2023-03-09 02:41:08";"2023-10-19 02:41:08"
574;"69542878";MICROSCOPIO ESPECULAR;1289;5;;;;white;#5a35a5;B;"2021-03-18";257.2;MED;1;"2023-06-24 02:41:08";"2023-10-09 02:41:08"
575;"46443584";MAQUINA SELLADORA DE MATERIAL PLASTICO;3227;11;;;;navy;#094f2b;A;"2022-12-08";344.1;MED;0;"2022-09-20 02:41:08";"2023-10-15 02:41:08"
576;"40314968";ANTENA DE TRANSMISION;4255;13;;;;silver;#d7e902;A;"2022-03-17";459.8;MED;1;"2022-12-21 02:41:08";"2023-10-12 02:41:08"
577;"62572130";SENSOR ANEMOMETRICO;2233;14;;;;silver;#368543;A;"2021-03-26";42.9;MED;0;"2023-04-30 02:41:08";"2023-10-12 02:41:08"
578;"61073262";PERFORADOR NEUMATICO QUIRURGICO;1372;2;;;;black;#5fe95e;A;"2022-03-08";363.8;MED;0;"2022-11-25 02:41:08";"2023-10-11 02:41:08"
579;"59453012";MESA DE METAL PARA MONTAJE;3858;2;;;;fuchsia;#10d72d;A;"2021-05-29";294.2;MED;0;"2022-12-02 02:41:08";"2023-10-15 02:41:08"
580;"58964491";MODULO DE METAL;3897;15;;;;yellow;#1ebde9;A;"2022-12-20";475.1;MED;1;"2022-11-30 02:41:08";"2023-10-18 02:41:08"
581;"36549919";MAQUINA REENTINTADORA DE CARTUCHOS Y CINTAS;3220;26;;;;olive;#98284e;B;"2022-12-02";152.3;MED;0;"2023-05-02 02:41:08";"2023-10-10 02:41:08"
582;"81217160";CRUCIFIJO DE METAL (MAYOR A 1/4 UIT);580;18;;;;maroon;#b89ab3;C;"2022-01-06";72.1;MED;0;"2023-08-04 02:41:08";"2023-10-19 02:41:08"
583;"89750274";RANURADORA DE LENTES OFTALMICOS;2352;14;;;;green;#616435;B;"2022-09-25";494.4;MED;0;"2022-11-25 02:41:08";"2023-10-12 02:41:08"
584;"78775500";ARMARIO DE MADERA;3736;25;;;;blue;#353c59;B;"2021-01-12";356.7;MED;1;"2023-08-05 02:41:08";"2023-10-11 02:41:08"
585;"14896998";TROMPETA;542;15;;;;black;#2f799c;A;"2022-03-16";297.6;MED;1;"2023-02-19 02:41:08";"2023-10-19 02:41:08"
586;"55116273";CARRO DE METAL TRANSPORTADOR;3787;19;;;;lime;#f3946a;B;"2020-09-28";21.5;MED;1;"2023-02-03 02:41:08";"2023-10-10 02:41:08"
587;"56730613";TELEFONO RDSI;4720;6;;;;aqua;#ac74fc;B;"2020-02-10";138.9;MED;1;"2023-05-07 02:41:08";"2023-10-15 02:41:08"
588;"59857063";PRENSA NEUMATICA;3269;28;;;;white;#051a6f;C;"2022-02-10";165.2;MED;0;"2022-12-26 02:41:08";"2023-10-10 02:41:08"
589;"58221197";COMPRESORA PARA SECADO DE AIRE;2449;17;;;;green;#ca2650;B;"2022-03-15";378.5;MED;1;"2023-04-02 02:41:08";"2023-10-17 02:41:08"
590;"79677091";POROMETRO;2190;14;;;;teal;#362bae;B;"2019-07-12";272.1;MED;1;"2022-11-12 02:41:08";"2023-10-12 02:41:08"
591;"54667580";MAQUINA PARA HACER MICROFICHAS;4520;15;;;;maroon;#0c4548;A;"2022-04-07";436.8;MED;0;"2023-01-02 02:41:08";"2023-10-10 02:41:08"
592;"18832517";MAQUINA DIPETEADORA AUTOMATICA;2072;2;;;;green;#d359c2;C;"2022-03-09";412.9;MED;1;"2023-02-06 02:41:08";"2023-10-15 02:41:08"
593;"68558253";MAQUINA EMBOZADORA Y MAGNETIZADORA;3574;29;;;;navy;#79ba98;A;"2019-05-26";134.4;MED;0;"2022-09-20 02:41:08";"2023-10-09 02:41:08"
594;"74896806";DISTRIBUIDOR DE VIDEO;4355;1;;;;gray;#519ec7;C;"2021-07-26";277.5;MED;1;"2023-08-24 02:41:08";"2023-10-18 02:41:08"
595;"25154662";LAMINADORA;2584;17;;;;black;#f133a0;A;"2019-10-13";198.7;MED;1;"2023-08-27 02:41:08";"2023-10-17 02:41:08"
596;"31198190";MODULO DE FUNDAMENTOS DE ELECTRONICA;663;25;;;;navy;#461204;A;"2019-04-10";427.9;MED;1;"2023-01-24 02:41:08";"2023-10-13 02:41:08"
597;"59298719";MAQUINA ROSCADO DE TUBO;3223;28;;;;purple;#087d44;C;"2019-08-04";57.8;MED;0;"2022-12-21 02:41:08";"2023-10-14 02:41:08"
598;"51368103";EXPLOSIMETRO - INDICADOR DE GAS COMBUSTIBLE;2002;12;;;;fuchsia;#c83e90;A;"2020-09-26";120.6;MED;1;"2023-02-08 02:41:08";"2023-10-14 02:41:08"
599;"43636949";BANCO DE BATERIAS;623;4;;;;aqua;#9b2aaa;A;"2023-09-27";237.7;MED;0;"2023-05-16 02:41:08";"2023-10-17 02:41:08"
600;"74972564";CAMARA ANTISONORA;4279;23;;;;gray;#826a1a;B;"2020-08-21";315.9;MED;1;"2023-04-05 02:41:08";"2023-10-15 02:41:08"
601;"19597639";BUQUE DE SALVAMENTO;3417;14;;;;maroon;#c6b1a5;B;"2020-12-04";376.7;MED;0;"2023-07-26 02:41:08";"2023-10-11 02:41:08"
602;"46710531";MODULO FUENTE DE ALTA TENSION;665;10;;;;navy;#18872c;B;"2022-04-28";332.5;MED;1;"2023-08-03 02:41:08";"2023-10-11 02:41:08"
603;"38297978";SISTEMA DE ABLACION POR RADIOFRECUENCIA;1455;12;;;;yellow;#7236ce;B;"2020-05-12";272.9;MED;0;"2023-05-09 02:41:08";"2023-10-08 02:41:08"
604;"84677611";TANQUE DE PARAFINA;1484;24;;;;silver;#cc1868;B;"2020-06-30";43.0;MED;0;"2023-08-13 02:41:08";"2023-10-13 02:41:08"
605;"70199414";CAMILLA METALICA PARA EXAMEN GINECOLOGICO;1584;18;;;;green;#eea4da;A;"2021-03-14";157.8;MED;0;"2022-11-23 02:41:08";"2023-10-18 02:41:08"
606;"84836842";EQUIPO DE GAMMATERAPIA;1002;19;;;;silver;#68ad03;A;"2022-03-17";179.5;MED;0;"2022-10-17 02:41:08";"2023-10-11 02:41:08"
607;"39240505";ANTENA MOVIL HF;4259;28;;;;blue;#af0d1f;C;"2020-05-09";103.6;MED;0;"2022-11-24 02:41:08";"2023-10-12 02:41:08"
608;"89988964";NEUROFIBROSCOPIO;1346;20;;;;black;#c77b85;A;"2020-11-13";51.6;MED;0;"2023-06-26 02:41:08";"2023-10-11 02:41:08"
609;"79932056";INYECTOR DE BROMURO;2583;6;;;;aqua;#e2203e;C;"2019-06-14";151.1;MED;1;"2023-07-28 02:41:08";"2023-10-15 02:41:08"
610;"77599589";ATURDIDOR ELECTRICO;2375;26;;;;purple;#5e4b52;B;"2019-01-27";238.9;MED;1;"2022-12-07 02:41:08";"2023-10-12 02:41:08"
611;"13186800";HUMIFICADOR;54;15;;;;blue;#8780dd;A;"2020-10-12";384.5;MED;0;"2023-05-25 02:41:08";"2023-10-16 02:41:08"
612;"68870677";GABINETE DE METAL;3837;7;;;;blue;#d7284d;A;"2021-01-10";33.6;MED;1;"2023-04-01 02:41:08";"2023-10-18 02:41:08"
613;"15937374";VIBRADOR ELECTRICO PARA CONCRETO;2756;9;;;;white;#934598;A;"2021-10-08";90.8;MED;1;"2022-12-08 02:41:08";"2023-10-14 02:41:08"
614;"54867186";MEDIDOR DE CIRCUNFERENCIA Y CAIDA DE PRESION DE FILTROS;2088;6;;;;purple;#5987d1;A;"2019-03-25";330.6;MED;0;"2023-05-27 02:41:08";"2023-10-15 02:41:08"
615;"50379992";TRANSVASADOR DE GASES;2311;9;;;;yellow;#866f43;B;"2022-07-23";101.5;MED;1;"2023-03-15 02:41:08";"2023-10-19 02:41:08"
616;"85391595";EQUIPO PARA MEDIR LA ESTANQUIDAD DEL CALZADO;1968;22;;;;black;#cc6280;B;"2021-07-30";67.1;MED;0;"2022-12-07 02:41:08";"2023-10-17 02:41:08"
617;"12915578";VERTEDOR DE AGUA PARA LABORATORIO;2755;8;;;;black;#75ab0b;B;"2022-03-18";290.1;MED;1;"2023-03-29 02:41:08";"2023-10-08 02:41:08"
618;"37085315";IMPRESORA DE CHEQUES;3509;16;;;;teal;#b59539;A;"2022-01-03";27.8;MED;1;"2022-12-02 02:41:08";"2023-10-12 02:41:08"
619;"70727076";ANTENA DE RADAR;4253;26;;;;black;#68efb2;B;"2021-04-02";138.8;MED;0;"2023-05-28 02:41:08";"2023-10-10 02:41:08"
620;"79971462";SISTEMA OXITOP;2260;6;;;;blue;#7168ed;A;"2023-07-23";95.9;MED;0;"2023-08-28 02:41:08";"2023-10-18 02:41:08"
621;"87869221";APARATO AUTOMATICO PARA DISCOS COMPACTOS MUSICALES;3990;5;;;;white;#3d16e3;B;"2021-03-18";53.3;MED;1;"2022-10-01 02:41:08";"2023-10-09 02:41:08"
622;"13639199";ELEVADOR DE SONIDO;4366;29;;;;blue;#0b5f6f;B;"2022-01-02";417.7;MED;1;"2022-12-30 02:41:08";"2023-10-14 02:41:08"
623;"22300435";CONGELADOR PARA SANGRE;156;15;;;;aqua;#8f534a;C;"2020-02-02";390.7;MED;1;"2023-02-15 02:41:08";"2023-10-11 02:41:08"
624;"32017486";EQUIPO DE RAYOS INFRARROJOS;2519;21;;;;black;#264d6b;B;"2022-10-25";186.5;MED;1;"2023-03-18 02:41:08";"2023-10-15 02:41:08"
625;"30529850";LIMPIADORA DE SEMILLAS;59;27;;;;navy;#5da061;C;"2022-02-15";475.6;MED;1;"2023-07-08 02:41:08";"2023-10-19 02:41:08"
626;"63075511";BUSCA PERSONAS - BEEPER;4276;1;;;;aqua;#38b784;B;"2020-07-01";272.9;MED;1;"2022-12-22 02:41:08";"2023-10-19 02:41:08"
627;"61797137";EXTRACTOR DE COLLAR DE RODILLO;3007;27;;;;yellow;#25ceb1;A;"2020-04-28";181.7;MED;1;"2023-09-19 02:41:08";"2023-10-11 02:41:08"
628;"22881787";RECEPTOR EGC-LIG;4635;9;;;;yellow;#6cf758;B;"2020-07-24";217.6;MED;0;"2023-07-25 02:41:08";"2023-10-18 02:41:08"
629;"67833556";EQUIPO DE CARBOXITERAPIA;972;8;;;;purple;#7dab61;A;"2020-09-04";189.9;MED;0;"2023-01-28 02:41:08";"2023-10-13 02:41:08"
630;"36935068";DESHUMEDECEDOR PARA AMBIENTE TIPO COMERCIAL;163;26;;;;olive;#d48cf7;B;"2020-09-26";246.0;MED;0;"2023-03-26 02:41:08";"2023-10-11 02:41:08"
631;"21759653";DUOEDENOVIDEOENDOSCOPIO;928;6;;;;yellow;#397f0b;A;"2020-07-31";383.4;MED;0;"2022-12-25 02:41:08";"2023-10-09 02:41:08"
632;"58478007";DESIONIZADOR ELECTRICO - DESMINERALIZADOR;2467;4;;;;blue;#76d777;C;"2020-08-01";258.0;MED;0;"2023-03-31 02:41:08";"2023-10-08 02:41:08"
633;"30753937";EMPUJADOR;3433;11;;;;teal;#ef29d9;C;"2022-12-04";116.8;MED;1;"2023-01-04 02:41:08";"2023-10-11 02:41:08"
634;"85203668";PORTA SUERO DE MADERA;1668;8;;;;navy;#82e8be;C;"2022-03-04";176.6;MED;1;"2023-06-09 02:41:08";"2023-10-17 02:41:08"
635;"85577244";SIERRA NEUMATICA;2700;10;;;;olive;#5f95b7;A;"2023-03-16";432.6;MED;0;"2022-11-08 02:41:08";"2023-10-08 02:41:08"
636;"83673999";CAMARA DOMO A COLOR;4291;6;;;;blue;#1faf97;A;"2020-07-09";390.3;MED;1;"2022-12-04 02:41:08";"2023-10-15 02:41:08"
637;"25616824";DUPLICADOR/COPIADOR DE CD/DVD;4361;16;;;;teal;#e11d08;A;"2020-09-13";151.5;MED;0;"2023-08-17 02:41:08";"2023-10-08 02:41:08"
638;"30370626";UNIDAD MODULADORA/DEMODULADORA;4770;19;;;;black;#102341;C;"2021-07-03";116.4;MED;1;"2023-05-12 02:41:08";"2023-10-09 02:41:08"
639;"18370937";BUSCA PERSONAS - BEEPER;4276;1;;;;gray;#9104af;A;"2022-06-28";350.0;MED;0;"2022-11-23 02:41:08";"2023-10-16 02:41:08"
640;"28084995";SAGRARIO;602;15;;;;fuchsia;#f43833;C;"2023-02-16";207.9;MED;0;"2023-02-18 02:41:08";"2023-10-16 02:41:08"
641;"51315438";CONTROLADOR LOGICO PROGRAMABLE - PLC;635;19;;;;white;#04d9a7;A;"2021-01-30";275.5;MED;0;"2023-06-20 02:41:08";"2023-10-09 02:41:08"
642;"47746255";EQUIPO DE COAGULACION;977;7;;;;navy;#780a69;B;"2022-03-06";64.9;MED;0;"2023-03-05 02:41:08";"2023-10-15 02:41:08"
643;"74581687";AUTOMUESTREADOR - INYECTOR AUTOMATICO;1711;21;;;;yellow;#e332f8;A;"2020-05-04";402.2;MED;0;"2023-03-13 02:41:08";"2023-10-08 02:41:08"
644;"14473577";ANALIZADOR DE CIANURO;1730;21;;;;black;#d675ce;B;"2020-05-01";438.1;MED;1;"2022-10-28 02:41:08";"2023-10-14 02:41:08"
645;"55854015";INSOLADORA DE CARTONCILLO;4489;22;;;;teal;#736afb;A;"2019-08-18";473.1;MED;0;"2023-08-24 02:41:08";"2023-10-10 02:41:08"
646;"54180229";RACK PARA DISCOS OLIMPICOS;4144;30;;;;blue;#4c6d12;A;"2022-02-26";78.0;MED;1;"2023-01-05 02:41:08";"2023-10-13 02:41:08"
647;"64024114";PISCINA PORTATIL (MAYOR A 1/4 UIT);4138;24;;;;white;#6ad241;C;"2022-05-04";494.2;MED;0;"2023-06-15 02:41:08";"2023-10-08 02:41:08"
648;"51070032";TABLERO ALFANUMERICO DE CONTROL;4711;23;;;;green;#71b5d4;C;"2019-10-18";166.1;MED;0;"2022-10-16 02:41:08";"2023-10-08 02:41:08"
649;"59678286";VITRINA EXHIBIDORA REFRIGERADA - VISICOOLER;209;12;;;;white;#9cd43b;A;"2022-12-25";166.7;MED;1;"2023-05-12 02:41:08";"2023-10-16 02:41:08"
650;"44739397";EQUIPO DE VIDEO FOTOGRAFIA;1041;19;;;;fuchsia;#27977f;B;"2019-06-20";16.0;MED;0;"2023-02-13 02:41:08";"2023-10-19 02:41:08"
651;"30806189";UNIDAD DPU - SISTEMA DIGITAL;4768;15;;;;silver;#40aa29;B;"2021-12-10";499.3;MED;1;"2022-10-07 02:41:08";"2023-10-14 02:41:08"
652;"59320815";MOTOFUMIGADORA;67;13;;;;green;#be540c;A;"2020-08-27";380.7;MED;0;"2023-05-18 02:41:08";"2023-10-14 02:41:08"
653;"24065374";BUZON DE MADERA;3764;17;;;;gray;#73e10d;C;"2021-01-31";314.9;MED;0;"2023-05-16 02:41:08";"2023-10-19 02:41:08"
654;"38442207";TABLERO DE MADERA PARA BALONCESTO;4155;19;;;;yellow;#b4b242;A;"2022-08-30";428.4;MED;0;"2023-02-07 02:41:08";"2023-10-16 02:41:08"
655;"73390778";HORNO DE FUSION;3026;24;;;;aqua;#3001fa;C;"2020-10-29";396.9;MED;1;"2023-01-06 02:41:08";"2023-10-11 02:41:08"
656;"83811396";EQUIPO URETROTOMO;1100;15;;;;white;#79d136;C;"2022-11-14";80.3;MED;0;"2023-09-03 02:41:08";"2023-10-12 02:41:08"
657;"69971534";SISTEMA DIGITAL MULTIFUNCIONAL;3304;17;;;;aqua;#83fba0;B;"2019-01-24";114.3;MED;0;"2023-06-18 02:41:08";"2023-10-14 02:41:08"
658;"50690376";VENTILADOR ELECTRICO TIPO COLUMNA O TORRE;207;24;;;;green;#d427d1;A;"2022-06-17";130.4;MED;1;"2023-06-18 02:41:08";"2023-10-09 02:41:08"
659;"89709547";EQUIPO DE RESONANCIA MAGNETICA;1028;16;;;;olive;#3a8904;B;"2022-05-16";309.8;MED;0;"2023-03-28 02:41:08";"2023-10-10 02:41:08"
660;"43858129";BARRAS PARALELAS;4116;25;;;;aqua;#76721f;B;"2022-02-09";426.3;MED;0;"2022-12-28 02:41:08";"2023-10-08 02:41:08"
661;"16899720";AUTO RESTART;3511;3;;;;maroon;#be45cf;B;"2020-12-31";231.0;MED;0;"2023-08-18 02:41:08";"2023-10-19 02:41:08"
662;"50846938";AGITADOR DE PIPETA;709;24;;;;black;#e37c66;B;"2020-07-29";434.4;MED;1;"2023-02-12 02:41:08";"2023-10-15 02:41:08"
663;"51075110";PROBADOR DE IMPACTO DE CAIDA LIBRE;2198;24;;;;yellow;#d8670b;A;"2023-08-11";463.8;MED;1;"2023-08-04 02:41:08";"2023-10-18 02:41:08"
664;"47975564";CAMA ELECTRICA HOSPITALARIA;1578;13;;;;navy;#ad9600;A;"2022-07-24";143.8;MED;0;"2023-08-31 02:41:08";"2023-10-19 02:41:08"
665;"34404866";MAQUINA MEZCLADORA REFINADORA DE CACAO;2888;18;;;;maroon;#5c8a15;A;"2021-04-05";188.2;MED;0;"2023-04-11 02:41:08";"2023-10-13 02:41:08"
666;"89071690";METALOFONO ALTO;486;15;;;;white;#f8568e;C;"2023-02-18";436.4;MED;1;"2023-07-12 02:41:08";"2023-10-12 02:41:08"
667;"30338544";SEGADORA ACONDICIONADORA;2851;6;;;;aqua;#199862;A;"2020-02-17";119.2;MED;0;"2022-11-09 02:41:08";"2023-10-12 02:41:08"
668;"67048758";TINA DESENGRASADORA QUIMICA;2869;3;;;;white;#bdb7fb;A;"2021-04-08";386.7;MED;0;"2023-03-03 02:41:08";"2023-10-17 02:41:08"
669;"61243148";EQUIPO PARA TRANSFERENCIA DE PROTEINAS DE MINIGEL/GEL;1093;29;;;;silver;#b772e6;A;"2021-09-17";452.8;MED;1;"2022-11-09 02:41:08";"2023-10-10 02:41:08"
670;"65884409";HORNO FUSER PARA LAMINAS EN RELIEVE;3664;3;;;;navy;#faed10;C;"2019-06-27";394.7;MED;0;"2023-02-05 02:41:08";"2023-10-16 02:41:08"
671;"50203042";CAÃON DE SEGUIMIENTO DE LUZ;612;2;;;;aqua;#192399;A;"2023-09-05";75.7;MED;0;"2022-12-01 02:41:08";"2023-10-09 02:41:08"
672;"31438856";PARRILLERA A GAS;331;13;;;;fuchsia;#262c47;A;"2019-05-11";355.4;MED;1;"2023-08-07 02:41:08";"2023-10-11 02:41:08"
673;"21141974";MAQUINA REENTINTADORA DE CARTUCHOS Y CINTAS;3220;16;;;;white;#4c3c29;B;"2020-09-03";278.0;MED;0;"2022-11-16 02:41:08";"2023-10-14 02:41:08"
674;"32966842";EQUIPO DE PERMEABILIDAD;1950;10;;;;fuchsia;#840fa4;C;"2023-01-09";249.3;MED;1;"2023-02-12 02:41:08";"2023-10-14 02:41:08"
675;"53030621";DUPLICADOR DE SLIDES;4360;1;;;;aqua;#aca155;A;"2021-12-18";137.1;MED;0;"2023-01-08 02:41:08";"2023-10-13 02:41:08"
676;"72845116";ANALIZADOR DE DISPERSION POR MODO DE POLARIZACION (PMD);4236;6;;;;yellow;#8d3e06;A;"2019-08-29";457.1;MED;1;"2023-02-06 02:41:08";"2023-10-13 02:41:08"
677;"58389295";ENROLLADOR DE FIBRA - FIBROSAMPLER;2492;6;;;;yellow;#00e070;A;"2021-09-13";94.2;MED;0;"2023-02-13 02:41:08";"2023-10-17 02:41:08"
678;"45717535";REGISTRADOR DE INTENSIDAD Y FRECUENCIA DE CONTRACCIONES;2218;4;;;;white;#7c2750;C;"2021-05-06";55.8;MED;1;"2023-03-09 02:41:08";"2023-10-19 02:41:08"
679;"13147317";PALANCA PARA REMACHES;2634;4;;;;silver;#46bbac;B;"2020-04-02";177.1;MED;0;"2023-06-11 02:41:08";"2023-10-12 02:41:08"
680;"21394891";MESA DE METAL PARA MONTAJE;3858;28;;;;silver;#1d98f4;C;"2019-05-29";165.9;MED;0;"2023-07-21 02:41:08";"2023-10-14 02:41:08"
681;"27600705";EQUIPO PARA MEDIR DEXTROSA;1969;24;;;;aqua;#cd0eb3;C;"2021-10-14";263.9;MED;1;"2023-01-05 02:41:08";"2023-10-10 02:41:08"
682;"20853978";CUNA UNIVERSAL PARA ENSAYO CON MARTILLO DE SCHMIDT;1883;3;;;;black;#351fbf;B;"2023-09-22";482.6;MED;1;"2023-07-28 02:41:08";"2023-10-09 02:41:08"
683;"10355867";TANQUE MACERADOR;2730;30;;;;silver;#0acc7f;C;"2021-03-04";63.4;MED;0;"2023-01-05 02:41:08";"2023-10-11 02:41:08"
684;"21933180";SECADORA (OTROS);2687;16;;;;blue;#d64244;B;"2021-07-31";346.2;MED;1;"2022-09-20 02:41:08";"2023-10-15 02:41:08"
685;"25121093";SISTEMA DE DOCUMENTACION DE GEL;2256;24;;;;blue;#ab3122;C;"2019-12-28";128.4;MED;1;"2022-12-14 02:41:08";"2023-10-14 02:41:08"
686;"75806667";HEMAGIOMETRO;2036;6;;;;teal;#13fc7b;C;"2020-04-22";352.8;MED;1;"2022-12-15 02:41:08";"2023-10-09 02:41:08"
687;"12482752";GATA HIDRAULICA DE ALUMINIO PARA RESCATE;2570;8;;;;black;#d8b23b;C;"2021-08-06";327.7;MED;0;"2023-06-06 02:41:08";"2023-10-16 02:41:08"
688;"81644765";ENDOSCOPIO;948;6;;;;purple;#c14f27;B;"2021-08-04";103.1;MED;1;"2022-11-23 02:41:08";"2023-10-08 02:41:08"
689;"48755106";DISOLUTOR;918;20;;;;navy;#1314dd;A;"2021-10-20";258.9;MED;0;"2023-08-05 02:41:08";"2023-10-11 02:41:08"
690;"25598112";FRESADORA;3013;23;;;;green;#e05fad;A;"2020-02-17";403.7;MED;0;"2022-12-06 02:41:08";"2023-10-17 02:41:08"
691;"63011197";REPRODUCTOR GRABADOR DE DVD Y VHS - COMBO DVD/VHS;4655;29;;;;yellow;#6aa486;B;"2020-01-09";426.8;MED;1;"2023-01-26 02:41:08";"2023-10-15 02:41:08"
692;"43850786";AVIOPLAN;2379;8;;;;blue;#ee04f5;B;"2022-04-13";289.8;MED;0;"2022-10-19 02:41:08";"2023-10-11 02:41:08"
693;"17193082";REGISTRADOR SISMICO;2220;15;;;;maroon;#4f7423;A;"2022-02-13";498.3;MED;0;"2022-10-13 02:41:08";"2023-10-11 02:41:08"
